HumanOrthologGeneID,MouseGeneID,Symbol,Synonyms,Description,EnsemblGeneID,Matrix,IMS,MitoCarta2_List
92106.0,218885,Oxnad1,2410002F01Rik|AW492292|BC019806|Q8VE38,oxidoreductase NAD-binding domain containing 1,ENSMUSG00000021906,True,False,True
54205.0,13063,Cycs,P62897,"cytochrome c, somatic",ENSMUSG00000058927,False,True,True
,13067,Cyct,T-Cc|P00015,"cytochrome c, testis",ENSMUSG00000056436,False,False,True
6150.0,19935,Mrpl23,L23mrp|Rpl23|Rpl23l|O35972,mitochondrial ribosomal protein L23,ENSMUSG00000037772,True,False,True
65005.0,78523,Mrpl9,8030480E20Rik|AA409733|C330013D18Rik|L9mt|Q99N94,mitochondrial ribosomal protein L9,ENSMUSG00000028140,True,False,True
118487.0,66121,Chchd1,1110001O19Rik|2400010G13Rik|MRP-S37|Q9CQA6,coiled-coil-helix-coiled-coil-helix domain containing 1,ENSMUSG00000063787,False,False,True
55210.0,108888,Atad3a,2400004H09Rik|Atad3|Tob3|mKIAA1273|Q925I1,"ATPase family, AAA domain containing 3A",ENSMUSG00000029036,True,True,True
4594.0,17850,Mut,D230010K02Rik|Mcm|P16332,methylmalonyl-Coenzyme A mutase,ENSMUSG00000023921,True,False,True
55847.0,52637,Cisd1,AU043990|AW743335|D10Ertd214e|Zcd1|mitoNEET|Q91WS0,CDGSH iron sulfur domain 1,ENSMUSG00000037710,False,False,True
55157.0,226539,Dars2,5830468K18Rik|Q8BIP0,aspartyl-tRNA synthetase 2 (mitochondrial),ENSMUSG00000026709,True,False,True
5832.0,56454,Aldh18a1,2810433K04Rik|AI429789|Pycs|Q9Z110,"aldehyde dehydrogenase 18 family, member A1",ENSMUSG00000025007,False,False,True
1351.0,12868,Cox8a,COX8L|Q64445,cytochrome c oxidase subunit VIIIa,ENSMUSG00000035885,False,False,True
54534.0,28028,Mrpl50,AA408971|AI317351|D4Wsu125e|Q8VDT9,mitochondrial ribosomal protein L50,ENSMUSG00000044018,True,False,True
3336.0,15528,Hspe1,10kDa|Hsp10|mt-cpn10|Q64433,heat shock protein 1 (chaperonin 10),ENSMUSG00000073676,True,True,True
64968.0,121022,Mrps6,AW046321|P58064,mitochondrial ribosomal protein S6,ENSMUSG00000039680,True,False,True
5091.0,18563,Pcx,Pc|Pcb|E9QPD7,pyruvate carboxylase,ENSMUSG00000024892,False,False,True
27068.0,74776,Ppa2,1110013G13Rik|Sid6306|Q91VM9,pyrophosphatase (inorganic) 2,ENSMUSG00000028013,True,False,True
2731.0,104174,Gldc,D030049L12Rik|D19Wsu57e|Q91W43,glycine decarboxylase,ENSMUSG00000024827,True,False,True
132001.0,68971,Tamm41,1500001M20Rik|TAM41|G5E881,"TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)",ENSMUSG00000030316,False,False,True
518.0,228033,Atp5g3,6030447M23|P56384,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)",ENSMUSG00000018770,False,False,True
64978.0,60441,Mrpl38,1110036N21Rik|4733401F03Rik|MRP-L3|R75240|Rpml3|Q8K2M0,mitochondrial ribosomal protein L38,ENSMUSG00000020775,True,False,True
55967.0,66414,Ndufa12,2410011G03Rik|AW112974|Q7TMF3,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12",ENSMUSG00000020022,True,False,True
64146.0,68023,Pdf,2610019N19Rik|S4R2K0,peptide deformylase (mitochondrial),ENSMUSG00000078931,True,False,True
80724.0,71985,Acad10,2410021P16Rik|Q8K370,"acyl-Coenzyme A dehydrogenase family, member 10",ENSMUSG00000029456,True,False,True
80142.0,96979,Ptges2,0610038H10Rik|C79137|Gbf1|Mpges2|Pges2|Q8BWM0,prostaglandin E synthase 2,ENSMUSG00000026820,True,True,True
515.0,11950,Atp5f1,C76477|Q9CQQ7,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1",ENSMUSG00000000563,True,False,True
10476.0,71679,Atp5h,0610009D10Rik|Q9DCX2,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D",ENSMUSG00000034566,True,False,True
83447.0,73333,Slc25a31,1700034J06Rik|Ant4|Sfec|Q3V132,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",ENSMUSG00000069041,False,False,True
131076.0,381045,Ccdc58,A930007B11Rik|AI413631|Q8R3Q6,coiled-coil domain containing 58,ENSMUSG00000075229,False,True,True
64975.0,107733,Mrpl41,MRP-L27|Rpml27|Q9CQN7,mitochondrial ribosomal protein L41,ENSMUSG00000036850,True,False,True
10587.0,26462,Txnrd2,AA118373|ESTM573010|TGR|Tr3|Trxr2|Trxrd2|Q9JLT4,thioredoxin reductase 2,ENSMUSG00000075704,True,False,True
84693.0,73724,Mcee,1110007A04Rik|Q9D1I5,methylmalonyl CoA epimerase,ENSMUSG00000033429,False,False,True
64087.0,78038,Mccc2,4930552N12Rik|MCCB|Q3ULD5,methylcrotonoyl-Coenzyme A carboxylase 2 (beta),ENSMUSG00000021646,False,False,True
79810.0,68927,Ptcd2,1190005P08Rik|Q8R3K3,pentatricopeptide repeat domain 2,ENSMUSG00000021650,False,False,True
205.0,11639,Ak4,AK 4|Ak-3|Ak-4|Ak3|Ak3l1|D4Ertd274e|Q9WUR9,adenylate kinase 4,ENSMUSG00000028527,True,False,True
10452.0,53333,Tomm40,AW539759|Mom35|Tom40|Q9QYA2,translocase of outer mitochondrial membrane 40 homolog (yeast),ENSMUSG00000002984,False,False,True
114789.0,227731,Slc25a25,1110030N17Rik|MCSC|mKIAA1896|A2ASZ8,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25",ENSMUSG00000026819,False,False,True
171425.0,69634,Clybl,0610033J05Rik|2310014M14Rik|AI256068|Clb|Q8R4N0,citrate lyase beta like,ENSMUSG00000025545,True,False,True
80298.0,74238,Mterfd3,1700007D05Rik|Mterf2|Q8BKY8,MTERF domain containing 3,ENSMUSG00000049038,True,False,True
55735.0,230935,Dnajc11,E030019A03Rik|Q5U458,"DnaJ (Hsp40) homolog, subfamily C, member 11",ENSMUSG00000039768,False,False,True
1666.0,67460,Decr1,1200012F07Rik|Decr|Nadph|Q9CQ62,"2,4-dienoyl CoA reductase 1, mitochondrial",ENSMUSG00000028223,True,False,True
137682.0,76947,Ndufaf6,2310030N02Rik|A2AIL4,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6",ENSMUSG00000050323,False,False,True
55005.0,66084,Rmnd1,0610042C05Rik|AA408137|AI462664|AW536662|Q8CI78,required for meiotic nuclear division 1 homolog (S. cerevisiae),ENSMUSG00000019763,False,False,True
138428.0,329384,Ptrh1,2210013M04Rik|AW046744|Q8BW00,peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae),ENSMUSG00000053746,True,False,True
23464.0,26912,Gcat,AI526977|Kbl|O88986,glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase),ENSMUSG00000006378,False,False,True
100996939.0,66459,Pyurf,2610022G08Rik|AI847956|Prey|Q9D1C3,Pigy upstream reading frame,ENSMUSG00000043162,False,False,True
116285.0,117147,Acsm1,Acas3|Bucs1|Macs|Q91VA0,acyl-CoA synthetase medium-chain family member 1,ENSMUSG00000033533,False,False,True
84896.0,67979,Atad1,4921525H23Rik|AW107648|Thorase|Q9D5T0,"ATPase family, AAA domain containing 1",ENSMUSG00000013662,False,False,True
51522.0,66154,Tmem14c,1110021D01Rik|AU020193|HSPC194|Q9CQN6,transmembrane protein 14C,ENSMUSG00000021361,False,False,True
414919.0,223665,C030006K11Rik,1110033I13Rik|Q8VE95,RIKEN cDNA C030006K11 gene,ENSMUSG00000079002,True,False,True
56954.0,52633,Nit2,1190017B19Rik|D16Ertd502e|Q9JHW2,"nitrilase family, member 2",ENSMUSG00000022751,False,False,True
29090.0,67105,Timm21,1700034H14Rik|2700002I20Rik|Q8CCM6,tranlocase of inner mitochondrial membrane 21,ENSMUSG00000024645,False,True,True
115286.0,67582,Slc25a26,4930433D19Rik|4933433F13Rik|AW557176|D6Bwg0781e|Slc25a6|Q5U680,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26",ENSMUSG00000045100,False,False,True
4697.0,17992,Ndufa4,MLRQ|Q62425,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4",ENSMUSG00000029632,False,False,True
25996.0,104444,Rexo2,1810038D15Rik|AW107347|Sfn|Smfn|Q9D8S4,"REX2, RNA exonuclease 2 homolog (S. cerevisiae)",ENSMUSG00000032026,True,False,True
4200.0,107029,Me2,AW120568|D030040L20Rik|NAD-ME|Q99KE1,"malic enzyme 2, NAD(+)-dependent, mitochondrial",ENSMUSG00000024556,True,False,True
54938.0,71984,Sars2,2410015F05Rik|D7Ertd353e|SerRS|SerRSmt|Q9JJL8,seryl-aminoacyl-tRNA synthetase 2,ENSMUSG00000070699,True,False,True
728489.0,52838,Dnlz,1110034G11Rik|D2Bwg1335e|HEP1|Q9D113,DNL-type zinc finger,ENSMUSG00000075467,True,False,True
1160.0,76722,Ckmt2,2300008A19Rik|ScCKmit|Q6P8J7,"creatine kinase, mitochondrial 2",ENSMUSG00000021622,False,False,True
283377.0,66701,Spryd4,4633402N23Rik|AA114801|Q91WK1,SPRY domain containing 4,ENSMUSG00000051346,True,False,True
670.0,68021,Bphl,2010012D11Rik|5730533B08Rik|AI115341|Q8R164,"biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)",ENSMUSG00000038286,False,False,True
131474.0,72170,Chchd4,2410012P20Rik|2810014D17Rik|AI838740|Q8VEA4,coiled-coil-helix-coiled-coil-helix domain containing 4,ENSMUSG00000034203,False,True,True
51253.0,56280,Mrpl37,2300004O14Rik|AI132596|MRP-L2|Rpml2|Q921S7,mitochondrial ribosomal protein L37,ENSMUSG00000028622,True,False,True
92014.0,230125,Slc25a51,9130208E07Rik|D130005A03Rik|Gm138|Mcart1|Q5HZI9,"solute carrier family 25, member 51",ENSMUSG00000045973,False,False,True
54996.0,67247,Marc2,2810484M10Rik|Mosc2|mARC1|Q922Q1,mitochondrial amidoxime reducing component 2,ENSMUSG00000073481,False,False,True
196294.0,66541,Immp1l,1500034J20Rik|2610528O17Rik|AU042386|Q9CQU8,IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae),ENSMUSG00000042670,False,False,True
64951.0,64660,Mrps24,3110030K20Rik|AI414579|Rpms24|Q9CQV5,mitochondrial ribosomal protein S24,ENSMUSG00000020477,True,False,True
125228.0,108654,Fam210a,4933403F05Rik|AA987140|AV134576|AW491926|Q8BGY7,"family with sequence similarity 210, member A",ENSMUSG00000038121,False,False,True
10245.0,21855,Timm17b,17kDa|Sfc3|mTim17b|Q9Z0V7,translocase of inner mitochondrial membrane 17b,ENSMUSG00000031158,False,True,True
23438.0,70791,Hars2,4631412B19Rik|AI593507|HARSR|HO3|Harsl|Q99KK9,"histidyl-tRNA synthetase 2, mitochondrial (putative)",ENSMUSG00000019143,True,False,True
51241.0,66272,Cox16,1810020G14Rik|1810055I05Rik|BB388670|Q9CR63,cytochrome c oxidase assembly protein 16,ENSMUSG00000091803,False,True,True
57107.0,71365,Pdss2,5430420P03Rik|Gm60|Plmp|kd|mDLP1|Q33DR3,"prenyl (solanesyl) diphosphate synthase, subunit 2",ENSMUSG00000038240,True,False,True
1632.0,13177,Eci1,Dci|eci|P42125,enoyl-Coenzyme A delta isomerase 1,ENSMUSG00000024132,True,False,True
3158.0,15360,Hmgcs2,1300002P16|mHS|P54869,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2,ENSMUSG00000027875,False,False,True
4722.0,68349,Ndufs3,0610010M09Rik|CI-30kD|Q9DCT2,NADH dehydrogenase (ubiquinone) Fe-S protein 3,ENSMUSG00000005510,True,False,True
79944.0,217666,L2hgdh,BC016226|Q91YP0,L-2-hydroxyglutarate dehydrogenase,ENSMUSG00000020988,True,False,True
284273.0,225791,Zadh2,C530046K17Rik|Q8BGC4,"zinc binding alcohol dehydrogenase, domain containing 2",ENSMUSG00000049090,False,False,True
54998.0,66077,Aurkaip1,0610033H09Rik|Aip|Akip|MRP-S38|Q9DCJ7,aurora kinase A interacting protein 1,ENSMUSG00000065990,False,False,True
493753.0,76178,Coa5,1700001A24Rik|6330578E17Rik|Pet191|Q99M07,cytochrome C oxidase assembly factor 5,ENSMUSG00000026112,False,True,True
7923.0,14979,H2-Ke6,D17H6S112E|H-2Ke6|Hsd17b8|Ke-6|Ke6|Ring2|P50171,H2-K region expressed gene 6,ENSMUSG00000073422,True,False,True
4713.0,66916,Ndufb7,1110002H15Rik|Q9CR61,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7",ENSMUSG00000033938,True,True,True
125988.0,224904,2410015M20Rik,QIL1|Q8R404,RIKEN cDNA 2410015M20 gene,ENSMUSG00000049760,False,False,True
2631.0,14467,Gbas,AV006093|Nipsnap2|Q7TMG8,glioblastoma amplified sequence,ENSMUSG00000029432,True,False,True
57129.0,74600,Mrpl47,4833424P18Rik|CGI-204|ENSMUSG00000051761|Gm9859|L47mt|MRP-L47|MTF/L47|NCM1|Q8K2Y7,mitochondrial ribosomal protein L47,ENSMUSG00000037531,True,False,True
51250.0,67851,1700021F05Rik,Q9CQF4,RIKEN cDNA 1700021F05 gene,ENSMUSG00000019797,False,False,True
55471.0,73694,Ndufaf7,2410091C18Rik|AL033374|PRO1853|Q9CWG8,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex assembly factor 7,ENSMUSG00000024082,True,False,True
28976.0,229211,Acad9,2600017P15Rik|4732402K02|C630012L17Rik|NPD002|Q8JZN5,"acyl-Coenzyme A dehydrogenase family, member 9",ENSMUSG00000027710,True,False,True
162417.0,217214,Nags,1700120E20Rik|argA|Q8R4H7,N-acetylglutamate synthase,ENSMUSG00000048217,False,False,True
197257.0,52815,Ldhd,4733401P21Rik|D8Bwg1320e|Q7TNG8,lactate dehydrogenase D,ENSMUSG00000031958,False,False,True
1757.0,192166,Sardh,Q99LB7,sarcosine dehydrogenase,ENSMUSG00000009614,False,False,True
6697.0,20751,Spr,AA409688|ENSMUSG00000071345|Gm10328|Q91XH5,sepiapterin reductase,ENSMUSG00000033735,False,False,True
128240.0,246703,Apoa1bp,AA087124|AI-BP|AIBP|Apoa1ip|ESTM37|Q8K4Z3,apolipoprotein A-I binding protein,ENSMUSG00000028070,True,False,True
100287932.0,53600,Timm23,Tim23|Q9CXU4,translocase of inner mitochondrial membrane 23,ENSMUSG00000013701,False,True,True
4358.0,17527,Mpv17,Tg.Mpv17|P19258,MpV17 mitochondrial inner membrane protein,ENSMUSG00000090262,False,False,True
92170.0,212508,Mtg1,Gm169|Gtpbp7|Q8R2R6,mitochondrial GTPase 1 homolog (S. cerevisiae),ENSMUSG00000039018,True,False,True
3416.0,15925,Ide,1300012G03Rik|4833415K22Rik|AA675336|AI507533,insulin degrading enzyme,ENSMUSG00000056999,True,False,True
51095.0,70047,Trnt1,2410043H24Rik|2610044E04Rik|9830143O18Rik|AA408384|C76540|CGI-47|mt-Trat|Q8K1J6,"tRNA nucleotidyl transferase, CCA-adding, 1",ENSMUSG00000013736,False,False,True
64432.0,64658,Mrps25,2810429N01Rik|Rpms25|Q9D125,mitochondrial ribosomal protein S25,ENSMUSG00000014551,True,False,True
64928.0,68463,Mrpl14,1110006I11Rik|AI846816|MRP-L32|Rpml32|Q9D1I6,mitochondrial ribosomal protein L14,ENSMUSG00000023939,True,False,True
10884.0,59054,Mrps30,2610020A16Rik|AA968347|PAP|Pdcd9|Q9D0G0,mitochondrial ribosomal protein S30,ENSMUSG00000021731,True,False,True
51021.0,66242,Mrps16,1500011E11Rik|Mprs16|Q9CPX7,mitochondrial ribosomal protein S16,ENSMUSG00000049960,True,False,True
153768.0,77619,Prelid2,1700003A01Rik|C330008K14Rik|Q0VBB0,PRELI domain containing 2,ENSMUSG00000056671,False,False,True
6472.0,108037,Shmt2,2700043D08Rik|AA408223|AA986903|Q9CZN7,serine hydroxymethyltransferase 2 (mitochondrial),ENSMUSG00000025403,True,False,True
6821.0,211389,Suox,Q8R086,sulfite oxidase,ENSMUSG00000049858,False,True,True
60492.0,66365,Ccdc90b,2310015N07Rik|C86558|Q8C3X2,coiled-coil domain containing 90B,ENSMUSG00000030613,True,False,True
51115.0,66302,Rmdn1,Fam82b|RMD-1|Q9DCV4,regulator of microtubule dynamics 1,ENSMUSG00000028229,False,True,True
54988.0,272428,Acsm5,C730019D22|C730027J19Rik|Q8BGA8,acyl-CoA synthetase medium-chain family member 5,ENSMUSG00000030972,False,False,True
64979.0,94066,Mrpl36,AI646041|Q99N90,mitochondrial ribosomal protein L36,ENSMUSG00000021607,False,False,True
373156.0,76263,Gstk1,0610025I19Rik|AW260476|DsbA-L|Q9DCM2,glutathione S-transferase kappa 1,ENSMUSG00000029864,False,False,True
154791.0,66117,1110001J03Rik,Fmc1|Q9CR13,RIKEN cDNA 1110001J03 gene,ENSMUSG00000019689,True,False,True
3396.0,68572,Ict1,1110001A02Rik|1110002E03Rik|MRP-L58|Q8R035,immature colon carcinoma transcript 1,ENSMUSG00000018858,True,False,True
1374.0,12894,Cpt1a,C730027G07|CPTI|Cpt1|P97742,"carnitine palmitoyltransferase 1a, liver",ENSMUSG00000024900,False,False,True
2710.0,14933,Gyk,D930012N15Rik|GK|Q64516,glycerol kinase,ENSMUSG00000025059,False,False,True
204.0,11637,Ak2,Ak-2|D4Ertd220e|Q9WTP6,adenylate kinase 2,ENSMUSG00000028792,False,True,True
91574.0,72650,2810006K23Rik,Q80VP5,RIKEN cDNA 2810006K23 gene,ENSMUSG00000047635,False,False,True
2744.0,14660,Gls,6330442B14|AI314027|B230365M23Rik|D3Z7P3,glutaminase,ENSMUSG00000026103,True,False,True
117145.0,75778,Them4,2700077M13Rik|4921507I02Rik|Q3UUI3,thioesterase superfamily member 4,ENSMUSG00000028145,True,False,True
26164.0,52856,Mtg2,1810011P19Rik|2900056P18Rik|D2Bwg0647e|Gtpbp5|A2AFK4,mitochondrial ribosome associated GTPase 2,ENSMUSG00000039069,True,False,True
23590.0,56075,Pdss1,2610203G20Rik|2700031G06Rik|TPT|TPT 1|Tprt|mDLP1|mSPS1|Q33DR2,"prenyl (solanesyl) diphosphate synthase, subunit 1",ENSMUSG00000026784,True,False,True
64963.0,67994,Mrps11,0710005I03Rik|C79873|Q3U8Y1,mitochondrial ribosomal protein S11,ENSMUSG00000030611,False,False,True
23417.0,56690,Mlycd,AI324784|Mcd|Q99J39,malonyl-CoA decarboxylase,ENSMUSG00000074064,True,False,True
4717.0,66377,Ndufc1,2310016K22Rik|KFYI|Q9CQY9,"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1",ENSMUSG00000037152,False,False,True
285343.0,382117,Tcaim,D9Ertd402e|Gm1129|TOAG-1|Q66JZ4,"T cell activation inhibitor, mitochondrial",ENSMUSG00000046603,True,False,True
2936.0,14782,Gsr,AI325518|D8Ertd238e|Gr-1|Gr1|P47791,glutathione reductase,ENSMUSG00000031584,True,False,True
57038.0,109093,Rars2,1500002I10Rik|PRO1992|Rarsl|Q3U186,"arginyl-tRNA synthetase 2, mitochondrial",ENSMUSG00000028292,True,False,True
7419.0,22335,Vdac3,Q60931,voltage-dependent anion channel 3,ENSMUSG00000008892,False,False,True
1678.0,30058,Timm8a1,DXHXS1274E|Ddp1|Fci-12|Tim8a|Timm8a|Q9WVA2,translocase of inner mitochondrial membrane 8A1,ENSMUSG00000045455,False,False,True
51660.0,55951,Mpc1,0610006G08Rik|3830411I18Rik|Brp44l|P63030,mitochondrial pyruvate carrier 1,ENSMUSG00000023861,False,False,True
79751.0,68267,Slc25a22,1300006L01Rik|AI060884|Gc1|Q9D6M3,"solute carrier family 25 (mitochondrial carrier, glutamate), member 22",ENSMUSG00000019082,False,False,True
83733.0,71803,Slc25a18,1500015I14Rik|AW125787|Q9DB41,"solute carrier family 25 (mitochondrial carrier), member 18",ENSMUSG00000004902,False,False,True
29957.0,229731,Slc25a24,2610016M12Rik|Q8BMD8,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24",ENSMUSG00000040322,False,True,True
8165.0,11640,Akap1,AKAP121|AKAP84|Akap|C76494|C81186|DAKAP1|S-AKAP84|O08715,A kinase (PRKA) anchor protein 1,ENSMUSG00000018428,False,False,True
10455.0,23986,Eci2,Acbd2|Drs1|Hca88|Peci|Q9WUR2,enoyl-Coenzyme A delta isomerase 2,ENSMUSG00000021417,True,False,True
29960.0,68017,Ftsj2,2310037B18Rik|Q9CPY0,FtsJ homolog 2 (E. coli),ENSMUSG00000029557,False,False,True
387787.0,67164,Lipt2,2610209A20Rik|Q9D009,lipoyl(octanoyl) transferase 2 (putative),ENSMUSG00000030725,False,False,True
80224.0,76826,Nubpl,2410170E07Rik|Q9CWD8,nucleotide binding protein-like,ENSMUSG00000035142,False,False,True
94081.0,14057,Sfxn1,2810002O05Rik|A930015P12Rik|f|Q99JR1,sideroflexin 1,ENSMUSG00000021474,False,False,True
10463.0,109108,Slc30a9,2310024J23Rik|AL024256|GAC63|HUEL|Q5IRJ6,"solute carrier family 30 (zinc transporter), member 9",ENSMUSG00000029221,True,False,True
2628.0,67092,Gatm,1810003P21Rik|AI314789|AT|Q9D964,glycine amidinotransferase (L-arginine:glycine amidinotransferase),ENSMUSG00000027199,False,False,True
586.0,12035,Bcat1,BCATc|Eca39|P24288,"branched chain aminotransferase 1, cytosolic",ENSMUSG00000030268,False,False,True
51499.0,69076,Triap1,1810015M01Rik|AU020874|AU043831|P53csv|Wf-1|Q9D8Z2,TP53 regulated inhibitor of apoptosis 1,ENSMUSG00000029535,False,False,True
1371.0,12892,Cpox,CPX|Cpo|HCP|cac|nct|P36552,coproporphyrinogen oxidase,ENSMUSG00000022742,True,True,True
63929.0,321003,Xpnpep3,APP3|E430012M05Rik|B7ZMP1,"X-prolyl aminopeptidase (aminopeptidase P) 3, putative",ENSMUSG00000022401,True,False,True
50640.0,67452,Pnpla8,1200006O19Rik|AI467579|Ipla2(gamma)|Q8K1N1,patatin-like phospholipase domain containing 8,ENSMUSG00000036257,True,False,True
90480.0,102060,Gadd45gip1,2310040G17Rik|AI425883|Crif1|MRP-L59|Plinp1|Q9CR59,"growth arrest and DNA-damage-inducible, gamma interacting protein 1",ENSMUSG00000033751,True,False,True
2671.0,11692,Gfer,Alr|ERV1|P56213,"growth factor, erv1 (S. cerevisiae)-like (augmenter of liver regeneration)",ENSMUSG00000040888,False,False,True
51335.0,83485,Ngrn,AW552001|Q99KS2,"neugrin, neurite outgrowth associated",ENSMUSG00000047084,True,False,True
78988.0,67840,Mrp63,2610025P17Rik|AV005697|Q9CQF8,mitochondrial ribosomal protein 63,ENSMUSG00000021967,True,False,True
4696.0,66091,Ndufa3,1010001M12Rik|1700022J01Rik|Q9CQ91,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3",ENSMUSG00000035674,False,False,True
55037.0,69956,Ptcd3,2610034F17Rik|2810422B04Rik|AA589622|AU045708|MRP-S39|Q14C51,pentatricopeptide repeat domain 3,ENSMUSG00000063884,True,False,True
84311.0,67036,Mrpl45,2600005P05Rik|AU043542|R75241|Q9D0Q7,mitochondrial ribosomal protein L45,ENSMUSG00000018882,True,False,True
8034.0,73132,Slc25a16,3110021G18Rik|GDA|GDC|HGT.1|ML7|Q8C0K5,"solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16",ENSMUSG00000071253,False,False,True
7350.0,22227,Ucp1,AI385626|Slc25a7|Ucp|P12242,"uncoupling protein 1 (mitochondrial, proton carrier)",ENSMUSG00000031710,False,False,True
80222.0,71807,Tars2,2610024N01Rik|AI429208|Tarsl1|Q3UQ84,"threonyl-tRNA synthetase 2, mitochondrial (putative)",ENSMUSG00000028107,True,False,True
54802.0,66966,Trit1,2310075G14Rik|AI314189|AI314635|AV099619|IPT|MOD5|Q80UN9,tRNA isopentenyltransferase 1,ENSMUSG00000028653,True,False,True
4706.0,70316,Ndufab1,2210401F17Rik|2310039H15Rik|2610003B19Rik|8kDa|9130423F15Rik|ACP|CI-SDAP|SDAP|Q9CR21,"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1",ENSMUSG00000030869,True,False,True
,71832,Csl,1700007H16Rik|Q80X68,citrate synthase like,ENSMUSG00000046934,False,False,True
51012.0,66390,Slmo2,2310042G06Rik|AA407013|Q9CYY7,slowmo homolog 2 (Drosophila),ENSMUSG00000016257,False,False,True
51629.0,68066,Slc25a39,3010027G13Rik|D11Ertd333e|Q9D8K8,"solute carrier family 25, member 39",ENSMUSG00000018677,False,False,True
23787.0,56462,Mtch1,2310034O17Rik|AI255158|AU018396|C77849|PSAP|Q791T5,mitochondrial carrier homolog 1 (C. elegans),ENSMUSG00000024012,False,False,True
9812.0,66839,0610009O20Rik,2700004E22Rik|Dele|Kiaa0141|Q9DCV6,RIKEN cDNA 0610009O20 gene,ENSMUSG00000024442,False,False,True
,113868,Acaa1a,Acaa|Acaa1|D9Ertd25e|PTL|Q921H8,acetyl-Coenzyme A acyltransferase 1A,ENSMUSG00000036138,False,False,True
55856.0,66834,Acot13,0610006O17Rik|Them2|Q9CQR4,acyl-CoA thioesterase 13,ENSMUSG00000006717,False,False,True
51079.0,67184,Ndufa13,2700054G14Rik|AU022060|CDA016|CGI-39|GRIM-19|Grim19|F6W8I0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13",ENSMUSG00000036199,False,True,True
64902.0,268782,Agxt2,AI303810|AI663818|Q3UEG6,alanine-glyoxylate aminotransferase 2,ENSMUSG00000089678,False,False,True
83642.0,223776,Selo,1300018J18Rik|Q9DBC0,selenoprotein O,ENSMUSG00000035757,False,False,True
339229.0,66431,Oxld1,1810049H13Rik|Q9CR10,oxidoreductase like domain containing 1,ENSMUSG00000039670,False,False,True
9927.0,170731,Mfn2,D630023P19Rik|Fzo|Q80U63,mitofusin 2,ENSMUSG00000029020,False,False,True
4817.0,27045,Nit1,AI255805|ESTM30|W57327|Q8VDK1,nitrilase 1,ENSMUSG00000013997,True,False,True
4482.0,110265,Msra,2310045J23Rik|6530413P12Rik|MSR-A|Q9D6Y7,methionine sulfoxide reductase A,ENSMUSG00000054733,False,False,True
55349.0,218865,Chdh,AU041472|D630034H06Rik|Q8BJ64,choline dehydrogenase,ENSMUSG00000015970,True,False,True
84701.0,84682,Cox4i2,Cox4b|CoxIV-2|Q91W29,cytochrome c oxidase subunit IV isoform 2,ENSMUSG00000009876,False,False,True
7263.0,22117,Tst,Rhodanese|P52196,"thiosulfate sulfurtransferase, mitochondrial",ENSMUSG00000044986,True,False,True
114294.0,80907,Lactb,LACT-1|Lact1|Mrpl56|Q9EP89,"lactamase, beta",ENSMUSG00000032370,False,True,True
84334.0,68020,Apopt1,1700081D05Rik|2810002N01Rik|Apop-1|Apop1|Q9CQW7,"apoptogenic, mitochondrial 1",ENSMUSG00000037787,False,False,True
58510.0,56189,Prodh2,2510028N04Rik|2510038B11Rik|MmPOX|MmPOX1|POX1|Q8VCZ9,proline dehydrogenase (oxidase) 2,ENSMUSG00000036892,False,False,True
1349.0,66142,Cox7b,1100001F07Rik|1110004F07Rik|C80563|P56393,cytochrome c oxidase subunit VIIb,ENSMUSG00000031231,False,False,True
51022.0,69367,Glrx2,1700010P22Rik|AI645710|Grx2|Q923X4,glutaredoxin 2 (thioltransferase),ENSMUSG00000018196,False,False,True
219.0,72535,Aldh1b1,2700007F14Rik|Q9CZS1,"aldehyde dehydrogenase 1 family, member B1",ENSMUSG00000035561,True,False,True
4709.0,66495,Ndufb3,2700033I16Rik|AI415450|Q9CQZ6,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3,ENSMUSG00000026032,True,True,True
